hr,windspeed_ms,price_dollarsPerMWh,emissions_tonCO2PerMWh
2546,10.093333,18.119261,0.42
2547,10.678333,18.245651,0.42
2548,11.311667,19.018766,0.42
2549,10.475,19.765195,0.42
2550,10.51,25.730104,0.42
2551,11.675,43.119794,0.42
2552,10.878333,24.584179,0.42
2553,11.071667,25.523027,0.42
2554,11.343333,26.364624,0.42
2555,10.143333,25.274614,0.42
2556,10.255,24.690882,0.42
2557,9.216667,26.313182,0.42
2558,7.146667,28.384395,0.42
2559,6.408333,26.962368,0.42
2560,7.011667,24.777013,0.42
2561,7.566667,28.569502,0.42
2562,6.831667,24.458285,0.42
2563,6.328333,22.666934,0.42
2564,6.965,28.808724,0.42
2565,7.755,23.594093,0.42
2566,7.753333,20.155155,0.42
2567,7.71,17.787174,0.42
2568,9.736667,17.288266,0.42
2569,10.43,16.219482,0.42
2570,10.038333,15.562082,0.42
2571,8.796667,15.283763,0.42
2572,8.995,16.615709,0.42
2573,8.845,18.471983,0.42
2574,9.018333,22.836767,0.42
2575,9.25,29.215215,0.42
2576,9.408333,22.425171,0.42
2577,8.738333,22.477354,0.42
2578,8.345,22.6406,0.42
2579,8.661667,23.390419,0.42
2580,7.493333,25.199512,0.42
2581,6.651667,22.68042,0.42
2582,5.173333,24.012435,0.42
2583,4.798333,23.408374,0.42
2584,5.966667,25.898767,0.42
2585,7.88,25.284488,0.42
2586,6.58,24.972411,0.42
2587,5.281667,21.461414,0.42
2588,6.305,23.218189,0.42
2589,6.033333,21.121733,0.42
2590,3.783333,20.180297,0.42
2591,3.132,17.432123,0.42
2592,3.503333,16.942481,0.42
2593,2.691667,16.117634,0.42
2594,1.57,15.872032,0.42
2595,1.661667,15.57687,0.42
2596,1.614,15.367563,0.42
2597,2.19,15.493124,0.42
2598,1.6275,16.1392,0.42
2599,2.512,18.584464,0.42
2600,2.481667,20.876109,0.42
2601,2.748333,22.503651,0.42
2602,4.191667,23.713787,0.42
2603,12.001667,23.44257,0.42
2604,13.01,21.596133,0.42
2605,13.22,22.959931,0.42
2606,13.14,23.794656,0.42
2607,12.5,22.965978,0.42
2608,14.348333,21.807947,0.42
2609,14.18,21.622588,0.42
2610,14.761667,20.31312,0.42
2611,15.288333,21.207641,0.42
2612,15.251667,23.073113,0.42
2613,9.832,21.311476,0.42
2614,13.96,17.693351,0.42
2615,14.758333,16.603355,0.42
2616,12.315,16.344031,0.42
2617,16.448333,17.480147,0.42
2618,19.486667,17.290383,0.42
2619,19.82,16.335238,0.42
2620,19.353333,16.520311,0.42
2621,19.468333,16.778084,0.42
2622,20.696667,17.062458,0.42
2623,20.816667,20.754565,0.42
2624,21.916667,23.643968,0.42
2625,21.341667,32.826641,0.42
2626,19.768333,23.751705,0.42
2627,18.711667,23.203157,0.42
2628,13.638333,21.634874,0.42
2629,9.793333,20.020907,0.42
2630,8.423333,19.390034,0.42
2631,8.545,20.317463,0.42
2632,8.818333,20.789843,0.42
2633,9.26,22.06269,0.42
2634,10.986667,21.738162,0.42
2635,11.603333,24.330472,0.42
2636,12.88,43.729776,0.42
2637,13,38.473529,0.42
2638,13.126667,20.471249,0.42
2639,14.66,19.597327,0.42
2640,17.67,18.84755,0.42
2641,15.916667,19.174809,0.42
2642,17.373333,17.359489,0.42
2643,18.446667,16.783084,0.42
2644,18.361667,18.322358,0.42
2645,18.146667,18.244238,0.42
2646,16.115,19.022204,0.42
2647,14.926667,18.894541,0.42
2648,14.283333,20.406312,0.42
2649,14.716667,22.966332,0.42
2650,15.096667,22.293728,0.42
2651,12.788333,20.298588,0.42
2652,12.688333,19.84809,0.42
2653,15.251667,17.593981,0.42
2654,13.063333,17.142989,0.42
2655,11.22,16.978017,0.42
2656,7.271667,17.515142,0.42
2657,3.96,18.50561,0.42
2658,1.901667,17.390282,0.42
2659,1.668333,19.321985,0.42
2660,4.11,20.384135,0.42
2661,5.67,18.510774,0.42
2662,6.205,17.925717,0.42
2663,8.445,15.919875,0.42
2664,7.641667,14.570792,0.42
2665,6.548333,14.26393,0.42
2666,5.451667,13.417339,0.42
2667,4.968333,13.609167,0.42
2668,5.145,14.06879,0.42
2669,5.426667,17.800191,0.42
2670,6.105,23.688618,0.42
2671,7.345,22.445141,0.42
2672,7.771667,22.916958,0.42
2673,6.298333,26.751891,0.42
2674,4.795,33.875977,0.42
2675,4.88,29.565156,0.42
2676,4.873333,32.456709,0.42
2677,4.746667,24.981413,0.42
2678,5.368333,27.328815,0.42
2679,6.781667,34.372647,0.42
2680,8.508333,29.967892,0.42
2681,9.915,41.345412,0.42
2682,11.905,25.555445,0.42
2683,12.586667,25.81828,0.42
2684,11.703333,23.353082,0.42
2685,12.635,23.06715,0.42
2686,12.413333,18.789376,0.42
2687,14.416667,19.006935,0.42
2688,13.73,18.625399,0.42
2689,12.183333,16.974485,0.42
2690,6.401667,16.547866,0.42
2691,7.118333,16.836384,0.42
2692,12.976667,18.45956,0.42
2693,12.555,20.417746,0.42
2694,11.393333,27.262449,0.42
2695,9.728333,29.818353,0.42
2696,9.625,30.103929,0.42
2697,9.425,30.525257,0.42
2698,10.08,42.663355,0.42
2699,9.586667,24.696548,0.42
2700,10.771667,66.811954,0.42
2701,9.545,34.744094,0.42
2702,5.69,30.755025,0.42
2703,3.86,29.967747,0.42
2704,6.555,33.929008,0.42
2705,6.905,46.726656,0.42
2706,4.668333,50.997102,0.42
2707,3.205,29.73989,0.42
2708,2.101667,34.8798,0.42
2709,3.233333,42.751338,0.42
2710,3.815,26.69775,0.42
2711,3.965,20.635822,0.42
2712,6.746667,18.938588,0.42
2713,8.54,18.753163,0.42
2714,8.875,17.524329,0.42
2715,4.678333,17.40023,0.42
2716,3.388333,18.685056,0.42
2717,1.598333,21.886255,0.42
2718,3.388333,25.661657,0.42
2719,9.891667,28.621346,0.42
2720,9.078333,22.857561,0.42
2721,7.561667,23.641199,0.42
2722,7.376667,32.737066,0.42
2723,9.911667,22.506811,0.42
2724,11.021667,28.308135,0.42
2725,12.625,49.821632,0.42
2726,11.786667,28.775185,0.42
2727,11.436667,31.64351,0.42
2728,11.088333,33.201961,0.42
2729,9.84,26.960094,0.42
2730,8.233333,30.53671,0.42
2731,6.531667,24.276812,0.42
2732,4.92,28.898374,0.42
2733,5.408333,26.579327,0.42
2734,3.953333,22.753454,0.42
2735,4.051667,20.880883,0.42
2736,3.848333,18.340064,0.42
2737,3.933333,19.242829,0.42
2738,5.545,18.156907,0.42
2739,6.143333,18.046641,0.42
2740,6.04,19.930752,0.42
2741,7.063333,21.235954,0.42
2742,7.07,26.398283,0.42
2743,5.035,29.299464,0.42
2744,4.336667,32.637347,0.42
2745,2.803333,28.421516,0.42
2746,2.16,28.827181,0.42
2747,3.931667,33.024384,0.42
2748,6.716667,26.219179,0.42
2749,6.415,36.095467,0.42
2750,6.143333,25.18619,0.42
2751,5.436667,28.726479,0.42
2752,5.355,28.325552,0.42
2753,5.021667,30.166885,0.42
2754,4.54,25.786787,0.42
2755,5.383333,25.231923,0.42
2756,4.89,26.486492,0.42
2757,5.448333,27.685767,0.42
2758,5.165,18.786522,0.42
2759,5.486667,18.785108,0.42
2760,5.703333,17.130664,0.42
2761,7.515,16.022004,0.42
2762,8.21,16.084218,0.42
2763,9.091667,15.92874,0.42
2764,10.788333,17.675542,0.42
2765,10.725,17.696928,0.42
2766,11.333333,21.057002,0.42
2767,12.203333,21.516859,0.42
2768,11.545,21.691431,0.42
2769,11.683333,21.541107,0.42
2770,10.741667,22.232501,0.42
2771,10.095,23.213564,0.42
2772,8.141667,22.715249,0.42
2773,7.856667,23.332638,0.42
2774,8.398333,22.192437,0.42
2775,10.456667,22.077492,0.42
2776,10.003333,21.931,0.42
2777,9.87,21.901754,0.42
2778,8.628333,20.389567,0.42
2779,8.598333,21.42416,0.42
2780,7.321667,26.200689,0.42
2781,6.758333,22.475714,0.42
2782,5.621667,22.486388,0.42
2783,5.893333,18.807133,0.42
2784,6.365,21.390078,0.42
2785,6.343333,23.272674,0.42
2786,5.565,21.311653,0.42
2787,3.995,20.208699,0.42
2788,3.531667,21.01984,0.42
2789,3.546667,21.414378,0.42
2790,2.335,20.415054,0.42
2791,1.703333,20.722727,0.42
2792,2.481667,21.122435,0.42
2793,4.021667,22.192653,0.42
2794,6.636667,22.931414,0.42
2795,7.406667,20.253753,0.42
2796,7.473333,19.863561,0.42
2797,6.193333,19.025821,0.42
2798,6.905,18.208979,0.42
2799,6.673333,20.056113,0.42
2800,7.408333,20.495289,0.42
2801,8.34,22.56705,0.42
2802,7.286667,22.76115,0.42
2803,5.683333,26.665276,0.42
2804,4.396667,28.552815,0.42
2805,2.61,20.94179,0.42
2806,2.471667,19.416134,0.42
2807,3.301667,17.553577,0.42
2808,4.611667,18.95989,0.42
2809,7.046667,18.889358,0.42
2810,9.961667,18.592194,0.42
2811,11.53,17.840258,0.42
2812,10.311667,17.383772,0.42
2813,10.981667,17.070653,0.42
2814,11.886667,16.971698,0.42
2815,12.44,17.734634,0.42
2816,12.576667,20.837201,0.42
2817,11.293333,24.166683,0.42
2818,11.733333,25.479969,0.42
2819,12.178333,20.868107,0.42
2820,10.685,19.838481,0.42
2821,10.55,20.554695,0.42
2822,9.751667,25.190659,0.42
2823,8.051667,23.937354,0.42
2824,7.945,28.497833,0.42
2825,7.111667,25.280975,0.42
2826,5.205,24.887628,0.42
2827,4.853333,23.869631,0.42
2828,5.128333,36.394715,0.42
2829,4.853333,21.554082,0.42
2830,1.766667,22.467939,0.42
2831,2.196667,19.672695,0.42
2832,4.466667,17.708483,0.42
2833,6.113333,18.577284,0.42
2834,7.238333,17.208278,0.42
2835,9.401667,17.892125,0.42
2836,9.711667,17.511341,0.42
2837,9.681667,31.221944,0.42
2838,12.018333,22.146497,0.42
2839,11.906667,22.240821,0.42
2840,13.153333,25.920311,0.42
2841,12.401667,24.528587,0.42
2842,12.291667,62.777601,0.42
2843,10.991667,28.183372,0.42
2844,9.558333,35.121737,0.42
2845,8.738333,66.264256,0.42
2846,6.695,23.893274,0.42
2847,4.658333,53.161039,0.42
2848,3.526667,23.010971,0.42
2849,2.696667,24.870941,0.42
2850,1.396667,24.578188,0.42
2851,1.353333,25.161851,0.42
2852,2.725,22.643857,0.42
2853,2.66,22.621505,0.42
2854,3.091667,37.09506,0.42
2855,3.376667,20.148125,0.42
2856,6.106667,19.455057,0.42
2857,5.543333,18.310293,0.42
2858,4.496667,19.415652,0.42
2859,5.936667,18.266928,0.42
2860,7.301667,17.092999,0.42
2861,7.205,22.830672,0.42
2862,6.601667,24.492306,0.42
2863,6.333333,23.795566,0.42
2864,4.731667,22.168389,0.42
2865,4.39,23.53997,0.42
2866,3.781667,23.778611,0.42
2867,3.633333,22.88239,0.42
2868,3.143333,26.784017,0.42
2869,2.39,36.494562,0.42
2870,1.785,26.246339,0.42
2871,2.153333,39.965877,0.42
2872,2.153333,29.930912,0.42
2873,3.276,35.836309,0.42
2874,5.348333,45.957114,0.42
2875,5.448,28.014516,0.42
2876,6.8,29.523853,0.42
2877,8.785,29.247242,0.42
2878,9.675,25.043321,0.42
2879,9.158,21.569823,0.42
2880,9.961667,18.907706,0.42
2881,10.69,19.110108,0.42
2882,12.301667,18.510483,0.42
2883,13.715,18.640634,0.42
2884,13.533333,20.841386,0.42
2885,12.118333,20.219422,0.42
2886,13.238333,21.759244,0.42
2887,13.041667,23.652466,0.42
2888,13.23,24.120898,0.42
2889,14.893333,24.82695,0.42
2890,18.712,51.374471,0.42
2891,20.576667,22.764301,0.42
2892,20.833333,36.61798,0.42
2893,19.108333,23.949234,0.42
2894,20.453333,23.678706,0.42
2895,17.728333,25.257843,0.42
2896,19.156667,26.105329,0.42
2897,16.475,36.029631,0.42
2898,15.16,28.123373,0.42
2899,15.511667,24.714242,0.42
2900,16.008333,31.911983,0.42
2901,16.011667,25.867401,0.42
2902,16.983333,26.095509,0.42
2903,16.915,21.963872,0.42
2904,16.101667,20.114368,0.42
2905,15.015,20.519105,0.42
2906,13.43,18.80424,0.42
2907,13.43,19.11977,0.42
2908,13.778333,20.039351,0.42
2909,13.911667,20.962213,0.42
2910,13.186667,23.015206,0.42
2911,12.865,22.013136,0.42
2912,11.988333,24.953096,0.42
2913,11.326667,24.195539,0.42
2914,10.845,27.417034,0.42
2915,10.395,27.668155,0.42
2916,10.068333,26.375517,0.42
2917,9.928333,32.121978,0.42
2918,9.363333,35.518283,0.42
2919,8.416667,35.076396,0.42
2920,8.175,27.483573,0.42
2921,7.646667,27.533798,0.42
2922,7.648333,28.579824,0.42
2923,6.725,24.583854,0.42
2924,6.345,26.913228,0.42
2925,5.75,32.594903,0.42
2926,4.826667,24.412637,0.42
2927,2.823333,23.21691,0.42
2928,1.56,20.468835,0.42
2929,1.901667,20.524064,0.42
2930,1.613333,21.323231,0.42
2931,2.343333,20.570454,0.42
2932,2.625,22.288565,0.42
2933,3.395,23.75228,0.42
2934,6.056667,30.065194,0.42
2935,6.298333,29.626985,0.42
2936,7.57,27.016532,0.42
2937,9.068333,33.4029,0.42
2938,9.228333,26.43083,0.42
2939,8.208333,29.290926,0.42
2940,8.678333,28.133196,0.42
2941,8.493333,33.302243,0.42
2942,8.74,26.345809,0.42
2943,8.091667,30.4369,0.42
2944,6.738333,35.043161,0.42
2945,5.573333,25.917118,0.42
2946,4.446667,28.969644,0.42
2947,3.305,33.536096,0.42
2948,2.655,27.807139,0.42
2949,2.97,29.817167,0.42
2950,5.845,21.090976,0.42
2951,7.703333,20.901287,0.42
2952,6.788333,20.954308,0.42
2953,7.653333,21.022369,0.42
2954,9.373333,21.541104,0.42
2955,12.376667,20.695104,0.42
2956,13.538333,19.905906,0.42
2957,12.7,20.48955,0.42
2958,12.671667,21.204569,0.42
2959,12.423333,21.75771,0.42
2960,11.528333,24.375845,0.42
2961,10.863333,24.567742,0.42
2962,10.003333,28.34296,0.42
2963,9.995,25.208643,0.42
2964,10.186667,26.978758,0.42
2965,9.593333,27.596545,0.42
2966,7.995,26.738197,0.42
2967,6.936667,28.060186,0.42
2968,5.65,26.92594,0.42
2969,4.808333,23.872222,0.42
2970,4.941667,23.275408,0.42
2971,5.446667,24.4058,0.42
2972,6.441667,26.457768,0.42
2973,8.54,30.876615,0.42
2974,11.275,23.10209,0.42
2975,13.85,20.179553,0.42
2976,14.868333,18.719397,0.42
2977,15.748333,18.288136,0.42
2978,15.051667,18.437113,0.42
2979,14.811667,17.268719,0.42
2980,14.828333,17.741325,0.42
2981,14.016667,17.840844,0.42
2982,12.986667,18.812462,0.42
2983,12.258333,20.058656,0.42
2984,11.481667,21.090735,0.42
2985,10.84,22.019143,0.42
2986,11.278333,22.054678,0.42
2987,10.445,22.727333,0.42
2988,10.501667,23.763623,0.42
2989,10.353333,22.173235,0.42
2990,9.413333,21.650516,0.42
2991,10.35,22.390882,0.42
2992,10.666667,24.523868,0.42
2993,10.538333,24.820333,0.42
2994,12.173333,22.972027,0.42
2995,12.053333,23.963765,0.42
2996,12.228333,23.415992,0.42
2997,16.038333,23.547761,0.42
2998,17.606667,20.283224,0.42
2999,16.341667,17.204785,0.42
3000,15.635,15.901738,0.42
3001,14.335,14.702926,0.42
3002,14.423333,15.294159,0.42
3003,11.573333,14.578318,0.42
3004,10.193333,14.014948,0.42
3005,10.498333,16.526773,0.42
3006,11.276667,22.059282,0.42
3007,11.29,23.71515,0.42
3008,9.926667,23.824476,0.42
3009,8.176667,24.313559,0.42
3010,7.22,24.805827,0.42
3011,6.64,24.406364,0.42
3012,7.028333,24.548564,0.42
3013,6.896,25.377444,0.42
3014,5.173333,24.824473,0.42
3015,3.761667,26.735148,0.42
3016,3.796667,27.361485,0.42
3017,4.428333,28.336032,0.42
3018,5.27,47.333676,0.42
3019,5.52,22.834193,0.42
3020,5.705,26.151738,0.42
3021,6.723333,25.654507,0.42
3022,6.373333,20.857244,0.42
3023,6.435,16.456204,0.42
3024,4.646667,16.649957,0.42
3025,4.685,16.848646,0.42
3026,4.588333,17.276008,0.42
3027,4.311667,15.730527,0.42
3028,5.055,15.883523,0.42
3029,4.775,17.604158,0.42
3030,4.75,22.490276,0.42
3031,4.785,22.87843,0.42
3032,5.018333,25.236367,0.42
3033,5.398333,29.287366,0.42
3034,5.991667,26.960993,0.42
3035,6.388333,26.866083,0.42
3036,6.715,26.645071,0.42
3037,7.156667,29.139106,0.42
3038,7.123333,24.953739,0.42
3039,6.095,28.562779,0.42
3040,5.398,29.01984,0.42
3041,4.483333,25.824423,0.42
3042,4.25,32.599385,0.42
3043,4.865,25.674969,0.42
3044,6.658333,26.141142,0.42
3045,6.228333,26.570021,0.42
3046,6.075,20.773363,0.42
3047,5.818333,18.535278,0.42
3048,5.911667,17.165059,0.42
3049,6.022,16.169088,0.42
3050,6.281667,15.928703,0.42
3051,8.76,15.448799,0.42
3052,9.255,14.878677,0.42
3053,9.255,16.762013,0.42
3054,9.255,19.976817,0.42
3055,9.75,20.232651,0.42
3056,9.688333,20.60153,0.42
3057,10.134,25.317704,0.42
3058,10.41,22.520402,0.42
3059,9.821667,24.02595,0.42
3060,11.175,25.159654,0.42
3061,11.67,24.452701,0.42
3062,11.433333,23.474382,0.42
3063,11.315,24.789159,0.42
3064,10.993333,24.605997,0.42
3065,11.366667,26.281113,0.42
3066,12.696667,23.555176,0.42
3067,12.68,31.072308,0.42
3068,12.708333,24.792511,0.42
3069,12.701667,24.466001,0.42
3070,11.175,20.213624,0.42
3071,10.344,20.472056,0.42
3072,8.61,18.528475,0.42
3073,7.156667,19.389603,0.42
3074,6.518333,17.929852,0.42
3075,6.281667,18.315176,0.42
3076,6.026667,18.581432,0.42
3077,5.398333,21.737975,0.42
3078,5.1,24.636243,0.42
3079,5.148333,28.49409,0.42
3080,7.101667,26.402459,0.42
3081,6.495,29.844158,0.42
3082,6.023333,29.351431,0.42
3083,5.725,36.014662,0.42
3084,6.006667,31.240389,0.42
3085,5.583333,36.778199,0.42
3086,4.015,26.009074,0.42
3087,4.071667,41.9637,0.42
3088,4.33,33.301963,0.42
3089,4.321667,28.946961,0.42
3090,5.271667,34.952537,0.42
3091,5.58,41.927836,0.42
3092,5.638333,39.762914,0.42
3093,6.671667,41.374256,0.42
3094,7.405,23.069012,0.42
3095,8.005,20.332493,0.42
3096,9.633333,19.334997,0.42
3097,11.493333,20.513857,0.42
3098,11.52,18.726512,0.42
3099,10.388333,20.316397,0.42
3100,9.946667,19.532371,0.42
3101,9.573333,23.075617,0.42
3102,8.826667,24.929652,0.42
3103,8.32,25.54526,0.42
3104,8.001667,25.685603,0.42
3105,8.598333,25.468047,0.42
3106,9.443333,28.791326,0.42
3107,10.34,24.779235,0.42
3108,10.315,25.755754,0.42
3109,10.355,41.290253,0.42
3110,11.456667,30.498447,0.42
3111,10.866667,32.635068,0.42
3112,10.331667,27.043528,0.42
3113,9.836667,25.97815,0.42
3114,10.278333,24.648127,0.42
3115,10.63,50.990032,0.42
3116,10.898333,50.243855,0.42
3117,11.946667,27.869564,0.42
3118,13.105,23.726671,0.42
3119,12.493333,20.754805,0.42
3120,11.538333,20.208387,0.42
3121,14.293333,20.723928,0.42
3122,12.256667,19.676687,0.42
3123,12.34,19.38107,0.42
3124,13.258333,19.685043,0.42
3125,14.928333,19.278622,0.42
3126,14.108,17.662201,0.42
3127,14.903333,21.81665,0.42
3128,15.183333,22.004031,0.42
3129,16.49,22.073386,0.42
3130,14.106667,23.810209,0.42
3131,8.44,24.386024,0.42
3132,11.355,24.612084,0.42
3133,15,24.267829,0.42
3134,16.123333,22.980743,0.42
3135,16.782,21.97336,0.42
3136,17.714,23.117787,0.42
3137,19.728333,23.339962,0.42
3138,20.804,21.489625,0.42
3139,21.53,21.130326,0.42
3140,19.6,25.205569,0.42
3141,16.364,24.57123,0.42
3142,14.358333,19.614611,0.42
3143,16.921667,17.9893,0.42
3144,11.2275,17.407774,0.42
3145,13.396,17.711032,0.42
3146,9.971667,16.981709,0.42
3147,11.8,17.755231,0.42
3148,14.99,18.790745,0.42
3149,15.571667,18.992596,0.42
3150,17.611667,18.89348,0.42
3151,17.295,19.398377,0.42
3152,16.71,21.834754,0.42
3153,14.281667,22.581355,0.42
3154,14.511667,22.690014,0.42
3155,15.546667,22.888822,0.42
3156,14.051667,23.189845,0.42
3157,13.456667,22.594902,0.42
3158,13.356667,22.199649,0.42
3159,12.915,22.491007,0.42
3160,12.991667,30.035275,0.42
3161,12.058333,25.185618,0.42
3162,12.026667,24.945372,0.42
3163,11.895,22.651855,0.42
3164,12.37,44.251344,0.42
3165,12.78,23.517601,0.42
3166,13.348333,21.980754,0.42
3167,13.271667,19.221093,0.42
3168,13.21,18.209514,0.42
3169,12.65,18.692287,0.42
3170,11.933333,18.865466,0.42
3171,12.243333,17.405956,0.42
3172,14.178333,18.901462,0.42
3173,13.125,20.704727,0.42
3174,11.951667,32.379272,0.42
3175,11.631667,36.7735,0.42
3176,12.243333,28.614293,0.42
3177,13.393333,28.683036,0.42
3178,12.328333,30.935939,0.42
3179,11.758333,27.365429,0.42
3180,9.741667,27.024867,0.42
3181,10.495,24.546832,0.42
3182,9.671667,28.543889,0.42
3183,7.748333,25.480907,0.42
3184,5.828333,24.234641,0.42
3185,5.438333,26.351447,0.42
3186,7.121667,24.293774,0.42
3187,6.755,24.517493,0.42
3188,7.635,29.459236,0.42
3189,7.808333,49.641301,0.42
3190,7.876667,21.083778,0.42
3191,9.718333,19.385713,0.42
3192,11.238333,18.449064,0.42
3193,11.69,17.966934,0.42
3194,11.706667,17.606713,0.42
3195,10.988333,19.23516,0.42
3196,10.248333,20.055704,0.42
3197,9.195,21.407897,0.42
3198,8.315,25.303196,0.42
3199,9.726667,24.343124,0.42
3200,10.568333,24.89224,0.42
3201,11.113333,28.275128,0.42
3202,11.261667,27.25752,0.42
3203,10.31,26.369295,0.42
3204,9.285,26.777093,0.42
3205,7.918333,26.170403,0.42
3206,6.733333,24.407664,0.42
3207,6.223333,24.332569,0.42
3208,6.241667,27.140383,0.42
3209,6.08,28.152515,0.42
3210,6.276667,24.452222,0.42
3211,5.023333,23.17068,0.42
3212,4.101667,23.451135,0.42
3213,4.196667,28.454641,0.42
3214,3.8,21.433737,0.42
3215,4.335,19.970064,0.42
3216,3.84,19.504446,0.42
3217,5.228333,19.559253,0.42
3218,5.88,19.80439,0.42
3219,5.68,19.658745,0.42
3220,5.056667,19.682984,0.42
3221,3.203333,20.975426,0.42
3222,2.536667,35.787701,0.42
3223,3.633333,25.37937,0.42
3224,3.111667,24.481054,0.42
3225,2.77,24.732382,0.42
3226,2.666667,27.17102,0.42
3227,2.485,25.297192,0.42
3228,2.071667,53.250386,0.42
3229,1.888333,48.289665,0.42
3230,2.311667,26.942445,0.42
3231,2.741667,26.840171,0.42
3232,2.458333,27.298313,0.42
3233,1.59,25.454004,0.42
3234,1.386667,26.624477,0.42
3235,2.638333,25.186787,0.42
3236,4.3,25.415134,0.42
3237,6.076667,25.98513,0.42
3238,7.103333,21.834684,0.42
3239,7.755,18.891542,0.42
3240,7.708333,19.335861,0.42
3241,7.881667,18.970957,0.42
3242,8.793333,17.486155,0.42
3243,8.72,16.608191,0.42
3244,8.638333,17.506959,0.42
3245,8.861667,20.007502,0.42
3246,8.861667,20.666696,0.42
3247,8.465,22.411894,0.42
3248,8.58,23.505084,0.42
3249,8.81,23.887924,0.42
3250,8.905,25.141659,0.42
3251,8.23,25.607865,0.42
3252,7.403333,30.846419,0.42
3253,8.298333,26.429629,0.42
3254,9.448333,32.46374,0.42
3255,9.766667,33.340364,0.42
3256,9.653333,30.172629,0.42
3257,10.365,34.291751,0.42
3258,11.673333,26.447156,0.42
3259,12.205,25.462283,0.42
3260,11.795,30.237034,0.42
3261,12.173333,29.683561,0.42
3262,13.298333,20.546078,0.42
3263,13.953333,18.114484,0.42
3264,12.74,17.318388,0.42
3265,11.653333,16.135474,0.42
3266,11.536667,15.753768,0.42
3267,11.44,15.049697,0.42
3268,11.635,15.592881,0.42
3269,12.058333,17.264242,0.42
3270,11.461667,22.562744,0.42
3271,10.696667,24.306989,0.42
3272,10.643333,25.621781,0.42
3273,10.003333,23.255485,0.42
3274,9.305,25.132042,0.42
3275,8.693333,24.346278,0.42
3276,8.351667,23.739028,0.42
3277,8.575,27.762509,0.42
3278,9.336667,24.816622,0.42
3279,9.956667,24.488187,0.42
3280,9.758333,26.545164,0.42
3281,9.566667,28.033021,0.42
3282,9.176667,26.912648,0.42
3283,8.55,24.534979,0.42
3284,9.403333,26.803153,0.42
3285,10.778333,44.153223,0.42
3286,11.695,20.75819,0.42
3287,11.798333,20.138764,0.42
3288,11.351667,22.837927,0.42
3289,8.106667,19.625403,0.42
3290,2.865,18.17872,0.42
3291,7.475,16.676765,0.42
3292,10.308333,16.925717,0.42
3293,10.905,17.033799,0.42
3294,11.558333,16.057315,0.42
3295,11.455,19.994544,0.42
3296,11.183333,22.219017,0.42
3297,9.815,23.862021,0.42
3298,9.968333,25.537455,0.42
3299,10.363333,43.482241,0.42
3300,8.885,30.486137,0.42
3301,7.865,29.237242,0.42
3302,7.411667,34.93152,0.42
3303,6.085,33.243753,0.42
3304,5.833333,44.317174,0.42
3305,5.913333,80.211852,0.42
3306,2.966667,75.81826,0.42
3307,1.373333,56.44027,0.42
3308,1.001667,26.838099,0.42
3309,3.705,28.219661,0.42
3310,5.581667,23.373144,0.42
